timestamp,actual_q,actual_qd,target_qd_acceleration
1716711064.4869275,"[-3.085374180470602, -2.912964169179098, -0.07955295244325811, -2.6096718947040003, 0.020505758002400398, 1.1702746152877808]","[0.0, -0.00398835027590394, -0.0004793690168298781, 0.6758384108543396, -0.027156254276633263, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.5028992,"[-3.0853503386126917, -2.9130361715899866, -0.07973272005190069, -2.5991295019732874, 0.020122263580560684, 1.1702625751495361]","[0.0, -0.009165535680949688, -0.017377126961946487, 0.6483226418495178, -0.024591630324721336, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.5189066,"[-3.085386101399557, -2.913215939198629, -0.07997256914247686, -2.589114491139547, 0.019786329939961433, 1.1702625751495361]","[0.0, -0.011121360585093498, -0.009275790303945541, 0.6150065064430237, -0.019462382420897484, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.5343795,"[-3.085386101399557, -2.9135282675372522, -0.08014041582216436, -2.579507652913229, 0.019570615142583847, 1.1702625751495361]","[0.0, -0.021744178608059883, -0.010570086538791656, 0.58353590965271, -0.012559467926621437, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.5497906,"[-3.0853503386126917, -2.9139960447894495, -0.08027202287782842, -2.5704758802997034, 0.01940283551812172, 1.1702266931533813]","[0.0, -0.03633617237210274, -0.008484832011163235, 0.534736156463623, -0.008245146833360195, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.5653002,"[-3.085386101399557, -2.9147518316852015, -0.08053571382631475, -2.5624645392047327, 0.019234681501984596, 1.1703104972839355]","[0.0, -0.043775979429483414, -0.01593901962041855, 0.47042879462242126, -0.009827065281569958, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.5813825,"[-3.085374180470602, -2.9155195395099085, -0.08079940477480108, -2.555375878010885, 0.019018590450286865, 1.1702625751495361]","[0.0, -0.0564504936337471, -0.015052187256515026, 0.42757320404052734, -0.012439626269042492, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.5973125,"[-3.085398260747091, -2.9166110197650355, -0.08109885851015264, -2.5487192312823694, 0.018790891394019127, 1.1702625751495361]","[0.0, -0.07850147038698196, -0.01605886220932007, 0.395359605550766, -0.016322515904903412, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.613306,"[-3.085374180470602, -2.9181340376483362, -0.08142310777773076, -2.5426862875567835, 0.01847892627120018, 1.1702386140823364]","[0.0, -0.11180802434682846, -0.019726034253835678, 0.33781135082244873, -0.020373182371258736, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.6294022,"[-3.085398260747091, -2.9201491514789026, -0.08174640337099248, -2.5378406683551233, 0.01817931979894638, 1.1702625751495361]","[0.0, -0.14177817106246948, -0.02154763787984848, 0.27410319447517395, -0.018503643572330475, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.6453972,"[-3.0854337851153772, -2.9227402845965784, -0.08210641542543584, -2.533954445515768, 0.018035510554909706, 1.1702266931533813]","[0.0, -0.17907308042049408, -0.025981800630688667, 0.21034713089466095, -0.010138655081391335, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.6606596,"[-3.0854221026050013, -2.924227539693014, -0.08228618303407842, -2.5323475042926233, 0.018095431849360466, 1.1702266931533813]","[0.0, -0.19406774640083313, -0.021595574915409088, 0.1877928078174591, -0.004793690051883459, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.676331,"[-3.0854936281787317, -2.929408852254049, -0.08251363435854131, -2.529097382222311, 0.018107416108250618, 1.1702746152877808]","[0.0, -0.2334335297346115, -0.006639260798692703, 0.08089352399110794, -0.0017257285071536899, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.691875,"[-3.085505549107687, -2.9313162008868616, -0.08251363435854131, -2.52859336534609, 0.018083447590470314, 1.1702746152877808]","[0.0, -0.23657819628715515, -0.003906857687979937, 0.0457318052649498, -0.0014141385909169912, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.707148,"[-3.0854817072497767, -2.93508226076235, -0.08250171342958623, -2.5284856001483362, 0.018155353143811226, 1.1702746152877808]","[0.0, -0.24127601087093353, -0.0019893813878297806, -0.0019654128700494766, -0.0010306433541700244, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.722945,"[-3.0854697863208216, -2.93890887895693, -0.08248979250063115, -2.5284975210772913, 0.018131384626030922, 1.1702146530151367]","[0.0, -0.24819809198379517, -0.001318264752626419, -0.0019654128700494766, -0.0008149273344315588, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.7386816,"[-3.0854697863208216, -2.942530934010641, -0.08244210878481084, -2.5284975210772913, 0.018155353143811226, 1.1702746152877808]","[0.0, -0.2159844934940338, -0.0009827064350247383, -0.0018695391481742263, -0.0006711166352033615, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.7546763,"[-3.085398260747091, -2.9457338492022913, -0.08245402971376592, -2.5285099188434046, 0.01817931979894638, 1.1702386140823364]","[0.0, -0.1894082874059677, -0.0007909588748589158, -0.001270327833481133, -0.0005752427969127893, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.7707443,"[-3.0853503386126917, -2.9483607451068323, -0.08245402971376592, -2.5285099188434046, 0.018155353143811226, 1.1702386140823364]","[0.0, -0.14183570444583893, -0.0006711166352033615, -0.0009587380336597562, -0.0005033374764025211, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.7867115,"[-3.0853262583362024, -2.950327221547262, -0.08239394823183233, -2.5285099188434046, 0.018191304057836533, 1.1702266931533813]","[0.0, -0.10950705409049988, -0.0005752427969127893, -0.0007669904152862728, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.8025837,"[-3.085266415272848, -2.9517186323748987, -0.08239394823183233, -2.52854568163027, 0.018215272575616837, 1.170250654220581]","[0.0013614079216495156, -0.06369855254888535, -0.0005033374764025211, -0.0006471481756307185, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.8183987,"[-3.0852423349963587, -2.9524505774127405, -0.08245402971376592, -2.52854568163027, 0.018215272575616837, 1.170250654220581]","[0.0016106799012050033, -0.018331071361899376, -0.00043143212678842247, -0.0005512743955478072, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.834165,"[-3.0852184931384485, -2.9525464216815394, -0.08243018785585576, -2.52854568163027, 0.01822725683450699, 1.1702266931533813]","[0.0026077674701809883, -0.0033747577108442783, -0.0003834952076431364, -0.0004793690168298781, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.8497965,"[-3.0851224104510706, -2.9524744192706507, -0.08239394823183233, -2.52854568163027, 0.01817931979894638, 1.170190691947937]","[0.00580995250493288, -0.0013230585027486086, -0.0002636529679875821, -0.00043143212678842247, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.8657892,"[-3.085062567387716, -2.9523184935199183, -0.08232194582094365, -2.52856952348818, 0.018239615485072136, 1.170202612876892]","[0.004333495628088713, -0.0008245147182606161, -0.0002636529679875821, -0.0003834952076431364, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.8814626,"[-3.084954802189962, -2.9523428122149866, -0.0822380224810999, -2.528581444417135, 0.018203288316726685, 1.1702146530151367]","[0.007708253804594278, -0.0005944175645709038, 0.0023489082232117653, -0.00035952674807049334, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.897156,"[-3.0847395102130335, -2.9524386564837855, -0.0822981039630335, -2.52856952348818, 0.018215272575616837, 1.1702386140823364]","[0.015531555749475956, -0.00046019424917176366, 0.0023489082232117653, -0.0003115898580290377, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.9130833,"[-3.084464136754171, -2.9524505774127405, -0.08226234117616826, -2.52856952348818, 0.01822725683450699, 1.1702386140823364]","[0.015723302960395813, -0.0003834952076431364, 0.001701759989373386, -0.00028762139845639467, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.92884,"[-3.0841525236712855, -2.952390495930807, -0.0822380224810999, -2.5284975210772913, 0.018203288316726685, 1.170250654220581]","[0.022012624889612198, -0.00032597093377262354, -0.0, -0.0002636529679875821, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.9447005,"[-3.0838173071490687, -2.952270809804098, -0.08216649690736944, -2.5285099188434046, 0.01826358400285244, 1.170202612876892]","[0.02364247851073742, -0.00028762139845639467, -0.0, -0.0002636529679875821, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.9608264,"[-3.0833264032946985, -2.9521268049823206, -0.08204633394350225, -2.5285218397723597, 0.018191304057836533, 1.1702386140823364]","[0.03188762813806534, -0.0001917476038215682, 0.0023728767409920692, -0.00023968450841493905, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.9765828,"[-3.082919184361593, -2.952090565358297, -0.08202249208559209, -2.5285099188434046, 0.018215272575616837, 1.170190691947937]","[0.022607041522860527, -0.0001917476038215682, 0.004697816446423531, -0.00021571606339421123, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711064.9927058,"[-3.08264404932131, -2.9521387259112757, -0.08207065263857061, -2.5285337607013147, 0.018215272575616837, 1.1702146530151367]","[0.00993252545595169, -0.0001917476038215682, 0.0023489082232117653, -0.00021571606339421123, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.0083597,"[-3.082572046910421, -2.9521144072162073, -0.08203441301454717, -2.5285099188434046, 0.018215272575616837, 1.1702386140823364]","[0.0033939324785023928, -0.0001917476038215682, 0.0014860439114272594, -0.0001917476038215682, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.0243053,"[-3.082572046910421, -2.952054802571432, -0.08198672929872686, -2.5285337607013147, 0.018203288316726685, 1.1702146530151367]","[0.002070874208584428, 0.0004793690168298781, 0.0010785802733153105, -0.0001917476038215682, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.0395727,"[-3.0825842062579554, -2.9519828001605433, -0.08192664781679326, -2.5284975210772913, 0.01822725683450699, 1.1702266931533813]","[0.001073786523193121, 0.0004793690168298781, 0.0008628642535768449, -0.00016777915880084038, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.0556202,"[-3.082632128392355, -2.9519828001605433, -0.0819624106036585, -2.5285337607013147, 0.01822725683450699, 1.170202612876892]","[0.0007094661123119295, 0.0015915051335468888, 0.0008628642535768449, -0.00016777915880084038, 0.00011984225420746952, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.0713465,"[-3.0827274958239954, -2.9521387259112757, -0.08208257356752569, -2.528557602559225, 0.018335489556193352, 1.170202612876892]","[0.0005368932615965605, 0.0011504855938255787, 0.0008628642535768449, -0.00016777915880084038, 0.00021571606339421123, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.087269,"[-3.0827155748950403, -2.952198330556051, -0.08204633394350225, -2.5285337607013147, 0.01839541085064411, 1.1702266931533813]","[-0.00013422331539914012, 0.0007478156476281583, 0.0008628642535768449, -0.00014381069922819734, 0.004458131734281778, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.10315,"[-3.082775417958395, -2.9521144072162073, -0.08203441301454717, -2.528557602559225, 0.018442973494529724, 1.170250654220581]","[-0.00013422331539914012, 0.0005560680292546749, 0.0008628642535768449, -0.00014381069922819734, 0.0023249397054314613, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.1190994,"[-3.082811419163839, -2.9519227186786097, -0.08193856874574834, -2.528557602559225, 0.018490910530090332, 1.1702146530151367]","[-0.00013422331539914012, 0.0004410194815136492, -0.0, -0.00014381069922819734, 0.0023249397054314613, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.1351008,"[-3.0828233400927942, -2.9517791906939905, -0.08172256151308233, -2.52854568163027, 0.018490910530090332, 1.170202612876892]","[-0.00013422331539914012, 0.00839854497462511, 0.011121361516416073, -0.00014381069922819734, 0.0016298546688631177, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.1511705,"[-3.082799498234884, -2.9517186323748987, -0.08166248003114873, -2.52856952348818, 0.01847892627120018, 1.170250654220581]","[-0.000517718552146107, 0.005982525181025267, 0.004458131734281778, -0.00014381069922819734, 0.0016298546688631177, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.1671295,"[-3.082799498234884, -2.9518030325519007, -0.08171064058412725, -2.52854568163027, 0.018490910530090332, 1.170250654220581]","[-0.000517718552146107, 0.0016490294365212321, 0.0021092237439006567, -0.00011984225420746952, 0.0016298546688631177, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.1829464,"[-3.0827036539660853, -2.951826874409811, -0.0817344824420374, -2.5285099188434046, 0.01847892627120018, 1.1702146530151367]","[-0.000517718552146107, 0.0009395632660016418, 0.001390170189552009, -0.00011984225420746952, 0.0012223910307511687, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.1988254,"[-3.082667652760641, -2.9517667929278772, -0.08166248003114873, -2.528461758290426, 0.01847892627120018, 1.1702266931533813]","[0.00013422331539914012, 0.0006519418675452471, 0.0010306433541700244, -9.58738019107841e-05, 0.0009347695740871131, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.2144809,"[-3.082632128392355, -2.9516227881061, -0.081458870564596, -2.528473679219381, 0.018502894788980484, 1.1702625751495361]","[0.00013422331539914012, 0.0004985437844879925, 0.0062797339633107185, -9.58738019107841e-05, 0.0007430219557136297, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.2301614,"[-3.0825842062579554, -2.9514430204974573, -0.08111077943910772, -2.528449837361471, 0.018442973494529724, 1.1702146530151367]","[0.0012271846644580364, 0.014476943761110306, 0.02389654517173767, -9.58738019107841e-05, 0.0006231797160580754, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.2461722,"[-3.082452360783712, -2.951191250477926, -0.08065539995302373, -2.5284016768084925, 0.01847892627120018, 1.1702146530151367]","[0.009242234751582146, 0.011581555008888245, 0.03242931514978409, -9.58738019107841e-05, 0.0005512743955478072, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.2622395,"[-3.0822249094592493, -2.950867001210348, -0.0799482504474085, -2.5283778349505823, 0.018419379368424416, 1.1702146530151367]","[0.017065536230802536, 0.019002187997102737, 0.03801396116614342, -9.58738019107841e-05, 0.0004793690168298781, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.278358,"[-3.081865374241964, -2.9503873030291956, -0.07937318483461553, -2.5284135977374476, 0.018442973494529724, 1.1702266931533813]","[0.018388595432043076, 0.03301893547177315, 0.03317233547568321, -9.58738019107841e-05, 0.00043143212678842247, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.2941957,"[-3.081578079854147, -2.9499076048480433, -0.07895356813539678, -2.5283897558795374, 0.018419379368424416, 1.1701782941818237]","[0.018311895430088043, 0.037525005638599396, 0.027515782043337822, -9.58738019107841e-05, 0.0003834952076431364, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.3101747,"[-3.081374470387594, -2.9493921438800257, -0.07845002809633428, -2.5284135977374476, 0.01839541085064411, 1.1701663732528687]","[0.010737866163253784, 0.027880100533366203, 0.0421365350484848, -9.58738019107841e-05, 0.00033555831760168076, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.3260849,"[-3.081230942402975, -2.949008289967672, -0.07773095766176397, -2.5283659140216272, 0.018347473815083504, 1.1702266931533813]","[0.008705341257154942, 0.024409469217061996, 0.029457226395606995, -9.58738019107841e-05, 0.0003115898580290377, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.3420763,"[-3.081027332936422, -2.9485281149493616, -0.07739526430238897, -2.5283659140216272, 0.018275568261742592, 1.170202612876892]","[0.011562380008399487, 0.030737141147255898, 0.014788534492254257, -9.58738019107841e-05, -0.0003115898580290377, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.3581626,"[-3.0808475653277796, -2.9480846563922327, -0.07721549669374639, -2.5283659140216272, 0.018299536779522896, 1.170190691947937]","[0.01426602154970169, 0.03021942265331745, 0.00953944306820631, -9.58738019107841e-05, -0.0003115898580290377, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.3741732,"[-3.080656115208761, -2.947760883961813, -0.07711965242494756, -2.5283897558795374, 0.018239615485072136, 1.170190691947937]","[0.010737866163253784, 0.02021019719541073, 0.0076219672337174416, 0.00035952674807049334, -0.0003115898580290377, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.3902044,"[-3.080536190663473, -2.947544876729147, -0.0770958105670374, -2.528353516255514, 0.018191304057836533, 1.1701782941818237]","[0.006749515421688557, 0.010737866163253784, 0.004625910893082619, 0.00035952674807049334, -0.001342233270406723, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.405416,"[-3.0805004278766077, -2.947449032460348, -0.07707196870912725, -2.5283659140216272, 0.018107416108250618, 1.1701663732528687]","[0.0038349521346390247, 0.0041609229519963264, 0.002157160546630621, 0.00035952674807049334, -0.003379551460966468, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.4211135,"[-3.0804289023028772, -2.947425190602438, -0.07702380815614873, -2.528353516255514, 0.017915667966008186, 1.170190691947937]","[0.001764077926054597, 0.0014381069922819734, 0.0018695391481742263, 0.00035952674807049334, -0.013590111397206783, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.4371622,"[-3.0804525057422083, -2.9475091139422815, -0.0770958105670374, -2.5283778349505823, 0.017459891736507416, 1.1701663732528687]","[0.001418932224623859, 0.000862864195369184, 0.0018695391481742263, 0.00035952674807049334, -0.034993939101696014, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.453078,"[-3.080416742955343, -2.9476407209979456, -0.077155892048971, -2.5283778349505823, 0.016752447932958603, 1.1701782941818237]","[0.0012847089674323797, 0.0006135923322290182, 0.0015339808305725455, 0.00035952674807049334, -0.0625576600432396, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.4691694,"[-3.080380980168478, -2.9477251211749476, -0.07722789445985967, -2.528353516255514, 0.015469388104975224, 1.170202612876892]","[0.000997087568975985, 0.0004793690168298781, 0.0015339808305725455, 0.00035952674807049334, -0.09707222878932953, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.4852638,"[-3.080392901097433, -2.947688881550924, -0.07722789445985967, -2.5283778349505823, 0.014629743061959743, 1.1701782941818237]","[0.000997087568975985, 0.0004410194815136492, 0.0015339808305725455, 0.00035952674807049334, -0.10522150248289108, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.5011013,"[-3.080297056828634, -2.9476168791400355, -0.07714397112001592, -2.528353516255514, 0.012651597149670124, 1.1702266931533813]","[0.004275971557945013, 0.00036432043998502195, 0.0012223910307511687, 0.00035952674807049334, -0.15929432213306427, -4.793690095539205e-05]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711065.5171611,"[-3.080189053212301, -2.9476168791400355, -0.07711965242494756, -2.528341595326559, 0.009497872553765774, 1.170190691947937]","[0.008916263468563557, 0.0003067961661145091, 0.0009347695740871131, 0.00035952674807049334, -0.24510137736797333, -4.793690095539205e-05]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
